code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,peg
601992,金隅股份,水泥,北京,18.97,81.45,106.78,22397088.0,13398432.0,4530286.5,586280.56,0.55,0.173,4.25,1.54,20110301,2205671.25,2.07,25.67,1.39,27.1,6.27,268592.0,0.738994935723
002323,雅百特,建筑施工,江苏,25.28,3.21,7.46,241022.27,215141.42,2227.38,9060.82,0.12,0.156,1.22,6.5,20091218,63717.13,0.85,34.1,57.34,33.86,18.67,44148.0,0.741348973607
601139,深圳燃气,供气供热,深圳,16.88,21.84,22.14,1755107.63,420095.09,743917.81,264632.16,1.2,0.258,3.65,2.39,20091225,292092.84,1.32,22.64,5.85,23.07,11.15,22768.0,0.745583038869
000828,东莞控股,路桥,广东,14.42,10.4,10.4,1021612.63,201502.02,180303.38,114008.05,1.1,0.444,5.04,2.54,19970617,244934.66,2.36,19.32,14.19,66.37,66.61,37604.0,0.746376811594
002472,双环传动,机械基件,浙江,32.2,5.38,6.77,480100.44,231801.72,141635.22,145674.42,2.15,0.169,4.48,2.43,20100910,85279.11,1.26,43.0,38.46,23.5,10.21,22800.0,0.748837209302
002146,荣盛发展,全国地产,河北,13.34,38.9,43.48,17178522.0,16046731.0,171219.98,463339.16,1.07,0.387,5.43,1.9,20070808,1100030.0,2.53,17.8,29.3,29.64,12.56,126093.0,0.749438202247
002783,凯龙股份,化工原料,湖北,34.18,1.07,2.09,227241.66,114126.17,60047.53,40460.39,1.94,0.343,6.47,3.62,20151209,56089.7,2.69,45.23,27.32,37.17,11.24,19947.0,0.755693124033
002026,山东威达,机械基件,山东,25.44,3.63,4.2,282777.38,170291.27,65977.55,124234.95,2.96,0.185,5.47,1.72,20040727,54802.48,1.3,33.55,75.74,28.95,11.84,25919.0,0.75827123696
603686,龙马环卫,专用机械,福建,33.3,1.02,2.72,266326.75,216635.05,20620.21,34402.3,1.26,0.48,4.72,6.6,20150126,62267.57,2.29,43.85,25.18,26.95,8.69,15462.0,0.759407069555
600160,巨化股份,化工原料,浙江,23.61,20.45,21.12,1305530.5,646377.0,483556.16,534529.19,2.53,0.249,5.04,2.33,19980626,262640.88,1.24,30.89,978.48,20.65,8.1,61087.0,0.76432502428
002815,崇达技术,半导体,深圳,32.73,0.5,4.1,372967.94,160096.77,158702.59,71448.15,1.74,0.49,5.18,6.25,20161012,92635.22,2.26,42.71,10.64,32.11,13.71,32701.0,0.766331070007
000078,海王生物,生物制药,深圳,34.59,18.57,26.47,2160514.5,1771296.75,57731.48,250513.55,0.95,0.089,2.08,2.97,19981218,37722.15,0.14,45.0,135.34,12.97,2.56,148697.0,0.768666666667
601155,新城控股,区域地产,江苏,19.28,7.05,22.58,13984165.0,10802241.0,183539.02,260896.8,1.16,0.51,6.78,2.87,20151204,1061411.5,4.7,24.87,33.66,36.23,10.06,47855.0,0.775231202252
600577,精达股份,电气设备,安徽,25.05,19.55,19.55,555438.69,387422.0,91837.59,2283.4,0.01,0.088,1.5,2.95,20020911,79675.86,0.41,32.24,53.07,11.36,3.24,146918.0,0.776985111663
002479,富春环保,火力发电,浙江,23.79,7.3,7.96,526707.38,127674.38,247405.02,102153.67,1.28,0.249,3.45,3.44,20100921,79667.35,1.0,30.58,61.47,21.21,11.63,37700.0,0.777959450621
002540,亚太科技,铝,江苏,26.0,7.05,10.4,333154.13,189249.36,95682.68,71100.31,0.68,0.144,2.92,2.56,20110118,118051.17,1.14,33.35,3.7,21.83,9.4,82381.0,0.779610194903
002448,中原内配,汽车配件,河南,23.93,4.63,5.88,340601.31,129159.25,103817.77,53186.05,0.9,0.224,3.83,2.81,20100716,101531.88,1.73,30.61,24.52,40.48,18.13,89686.0,0.781770663182
002397,梦洁股份,纺织,湖南,33.87,4.24,6.86,264915.66,157767.47,65641.85,25184.43,0.37,0.102,2.11,3.27,20100429,41992.65,0.61,43.21,25.39,46.69,8.93,46528.0,0.783846331868
002757,南兴装备,家居用品,广东,38.26,0.38,1.09,103081.03,57967.66,32237.0,35031.4,3.2,0.49,7.47,5.02,20150527,32430.51,2.97,48.77,77.22,29.49,15.11,12889.0,0.784498667213
000786,北新建材,其他建材,北京,20.46,13.78,17.89,1496501.5,519429.34,678556.19,304224.41,1.7,0.381,6.01,2.6,19970606,539308.81,3.02,26.02,48.51,31.11,14.96,88758.0,0.786318216756
603766,隆鑫通用,摩托车,重庆,17.46,20.78,21.13,1045529.13,536816.56,247431.66,41192.76,0.19,0.237,2.92,2.84,20120810,323138.53,1.53,22.16,17.35,20.95,10.57,54949.0,0.787906137184
300129,泰胜风能,电气设备,上海,26.28,4.91,7.27,311175.31,204506.48,64713.86,70538.61,0.97,0.149,3.04,2.57,20101019,75420.43,1.04,33.22,1.34,25.81,15.12,47306.0,0.791089704997
601636,旗滨集团,玻璃,湖南,12.78,25.13,26.84,1207402.0,194559.38,758613.25,166053.36,0.62,0.2,2.34,2.18,20110812,208655.31,0.78,16.09,252.72,33.15,15.31,81327.0,0.794282162834
002051,中工国际,建筑施工,北京,22.84,11.08,11.13,1784668.25,1469459.38,161946.38,181860.02,1.63,0.444,6.57,3.09,20060619,383150.84,3.44,28.61,19.61,28.0,14.18,34634.0,0.798322264942
603319,湘油泵,汽车配件,湖南,37.15,0.2,0.81,97537.67,55207.13,31952.26,20237.7,2.5,0.513,7.75,4.92,20161130,30211.48,3.73,46.53,84.32,31.65,10.97,10159.0,0.798409628197
000968,蓝焰控股,煤炭开采,山西,28.83,2.6,9.68,725251.88,303462.56,314671.5,97557.36,1.01,0.29,3.02,4.93,20000622,78068.42,0.81,36.04,129.26,37.77,31.05,25010.0,0.799944506104
002518,科士达,电器仪表,深圳,34.93,5.53,5.89,296306.34,224005.3,42823.45,45430.65,0.77,0.26,3.51,5.03,20101207,89648.82,1.52,43.66,30.77,34.14,13.84,16936.0,0.80004580852
002521,齐峰新材,造纸,山东,27.57,4.31,4.95,426666.91,274274.88,122284.86,199039.47,4.02,0.186,6.77,1.52,20101210,75326.53,1.52,34.35,22.2,16.93,5.55,34021.0,0.802620087336
600688,上海石化,石油加工,上海,13.27,73.05,108.0,3730166.5,1826218.25,1281839.88,54273.0,0.05,0.238,2.28,2.77,19931108,817193.88,0.76,16.53,-16.83,23.81,5.97,107178.0,0.802782819117
300307,慈星股份,纺织机械,浙江,24.17,7.93,8.02,513631.56,311307.94,52155.3,192787.59,2.4,0.216,4.99,2.09,20120329,104227.4,1.3,30.07,54.31,39.73,23.57,45888.0,0.803791153974
300100,双林股份,汽车服务,浙江,29.93,2.71,3.98,644329.75,313592.03,139878.98,105464.9,2.65,0.434,6.77,3.83,20100806,107861.15,2.71,36.95,5.16,24.64,8.59,22447.0,0.8100135318
000039,中集集团,轻工机械,深圳,33.89,12.63,29.81,12949885.0,5745705.0,2167473.5,307596.5,1.03,0.26,10.01,1.81,19940408,1807620.75,6.06,41.81,310.8,18.41,2.39,80942.0,0.81057163358
600754,锦江股份,酒店餐饮,上海,35.67,4.47,9.58,4228640.5,1095193.25,687389.88,881026.31,9.2,0.431,13.22,2.32,19961011,172936.77,1.81,43.97,37.87,90.4,6.56,60927.0,0.811234932909
300146,汤臣倍健,食品,广东,16.73,8.72,14.7,552379.13,351576.34,63789.13,199893.8,1.36,0.396,3.32,3.99,20101215,120368.15,0.82,20.53,62.29,66.93,39.17,57516.0,0.814905017048
603007,花王股份,建筑施工,江苏,38.67,1.94,3.33,160174.38,103928.25,1452.83,17762.3,0.53,0.219,2.67,6.34,20160826,33606.5,1.01,47.19,42.15,25.39,15.91,30033.0,0.819453273999
600960,渤海活塞,汽车配件,山东,32.38,5.25,9.51,635682.56,333837.13,146311.44,265428.81,2.79,0.127,4.61,1.78,20040407,69895.02,0.74,39.5,92.75,21.1,10.21,37586.0,0.819746835443
002402,和而泰,元器件,深圳,41.09,6.38,8.3,180422.55,128933.11,23556.36,632.9,0.01,0.123,1.41,7.17,20100511,27770.15,0.33,49.85,70.29,22.92,11.05,55672.0,0.824272818455
002004,华邦健康,化学制药,重庆,23.67,16.69,20.35,2509432.25,1253487.88,269626.03,547347.94,2.69,0.165,4.76,1.64,20040625,198341.94,0.97,28.59,-19.42,30.48,7.81,117154.0,0.827911857293
002195,二三四五,软件服务,上海,28.1,18.73,32.85,799523.38,515570.84,6457.12,223724.0,0.68,0.138,2.14,3.62,20071212,157992.31,0.48,33.85,95.19,91.1,42.49,139160.0,0.830132939439
002171,楚江新材,铜,安徽,29.0,4.16,5.35,434765.75,310957.41,59658.07,212854.47,3.98,0.322,6.27,2.98,20070921,64509.08,1.21,34.93,118.22,6.05,3.51,34038.0,0.830231892356
603018,中设集团,建筑施工,江苏,28.81,1.26,2.12,449791.0,359815.31,37115.12,88944.15,4.21,0.58,9.26,3.55,20141013,84941.88,4.02,34.68,30.59,35.89,11.91,11408.0,0.830738177624
600426,华鲁恒升,农药化肥,山东,17.88,16.12,16.2,1421844.38,187680.67,780305.19,199646.61,1.23,0.337,5.3,2.27,20020620,438358.44,2.71,21.49,11.33,19.12,11.57,35184.0,0.832014890647
600720,祁连山,水泥,甘肃,22.47,7.76,7.76,1038607.13,247083.2,636559.38,134124.81,1.73,0.238,6.51,1.65,19960716,232293.47,2.99,27.0,1092.46,29.87,7.1,75034.0,0.832222222222
601169,北京银行,银行,北京,6.23,182.48,182.48,223916704.0,0.0,917600.0,2623600.0,1.44,0.607,8.11,0.93,20070919,5203400.0,2.85,7.48,4.31,0.0,41.81,158468.0,0.832887700535
002683,宏大爆破,化工原料,广东,39.74,5.74,7.01,601146.19,377501.69,103592.46,158851.66,2.26,0.115,4.16,2.19,20120612,55595.69,0.79,47.52,1902.37,21.45,5.06,25459.0,0.836279461279
601339,百隆东方,纺织,浙江,14.15,15.0,15.0,1174165.5,574748.69,324540.28,235849.22,1.57,0.206,4.9,1.19,20120612,312070.22,2.08,16.9,2.72,18.37,10.07,40281.0,0.837278106509
000688,建新矿业,铅锌,重庆,25.78,11.37,11.37,220798.47,82888.63,63104.16,18883.17,0.17,0.212,1.76,6.22,19970120,47752.55,0.42,30.67,293.92,58.56,37.88,42413.0,0.840560808608
002769,普路通,仓储物流,深圳,38.55,1.9,3.77,1339618.75,1326641.38,692.53,29065.74,0.77,0.25,3.38,5.69,20150629,58672.21,1.56,45.86,-17.32,6.17,4.23,34074.0,0.840601831662
600519,贵州茅台,白酒,贵州,27.84,12.56,12.56,12038274.0,9739779.0,1503561.63,137496.44,1.09,8.956,60.2,8.29,20010827,6454606.5,51.38,33.11,27.81,89.62,46.51,80670.0,0.84083358502
603239,浙江仙通,汽车配件,浙江,33.61,0.68,2.71,105217.86,74223.49,23479.59,30109.5,1.11,0.353,3.39,6.99,20161230,30383.69,1.12,39.89,67.76,46.0,26.75,12642.0,0.842567059413
002223,鱼跃医疗,医疗保健,江苏,25.61,8.55,10.02,641777.44,406543.59,54927.03,212540.47,2.12,0.397,5.03,4.04,20080418,169688.45,1.69,30.3,20.13,41.8,21.39,50000.0,0.845214521452
002108,沧州明珠,塑料,河北,29.23,10.45,10.91,414876.88,255515.66,99507.74,51111.96,0.47,0.261,2.66,5.75,20070124,115996.67,1.06,34.46,10.97,29.49,17.43,90628.0,0.848229831689
300326,凯利泰,医疗保健,上海,33.63,6.4,7.15,257780.2,101685.4,29865.19,70045.11,0.98,0.133,2.71,3.3,20120613,49252.75,0.69,39.36,43.58,68.46,25.94,25476.0,0.854420731707
600104,上汽集团,汽车整车,上海,10.81,110.26,116.83,63671704.0,36471736.0,4948606.0,5545827.5,4.75,1.38,17.62,1.68,19971125,9218823.0,7.89,12.65,5.96,12.84,4.09,117184.0,0.854545454545
002573,清新环境,环境保护,北京,36.51,10.69,10.73,1127780.0,519475.91,456742.84,80123.28,0.75,0.294,3.58,6.0,20110422,174019.05,1.62,42.63,17.44,34.97,20.38,86063.0,0.856439127375
300251,光线传媒,影视音像,北京,36.62,27.52,29.34,909111.38,309462.97,1714.4,138171.61,0.47,0.137,2.43,4.11,20110803,201303.94,0.69,42.62,24.61,43.31,38.92,90857.0,0.859221022994
600183,生益科技,元器件,广东,21.2,14.54,14.54,1029451.63,614903.94,356580.97,126746.92,0.87,0.371,3.57,4.41,19981028,179335.25,1.23,24.61,70.64,23.31,11.12,59902.0,0.861438439659
002531,天顺风能,电气设备,江苏,23.6,14.72,17.79,868994.13,426256.56,266402.88,169413.36,0.95,0.135,2.6,2.46,20101231,103796.11,0.58,27.33,13.0,31.54,19.35,42661.0,0.863519941456
600352,浙江龙盛,染料涂料,浙江,16.87,30.6,32.53,4255725.0,2710753.5,496936.06,155234.55,0.48,0.311,4.91,2.14,20030801,1035430.13,3.18,19.5,4.83,37.1,13.48,146839.0,0.865128205128
002155,湖南黄金,黄金,湖南,38.07,9.96,12.02,659786.31,192455.27,221818.88,129106.65,1.07,0.135,3.68,2.8,20070816,165066.47,1.37,43.83,238.13,13.88,3.64,124735.0,0.868583162218
601021,春秋航空,空运,上海,24.44,2.0,8.01,1973826.25,631503.75,1067381.25,154903.27,1.93,0.692,9.68,3.49,20150121,504947.69,6.31,28.12,-25.15,9.18,10.94,26597.0,0.869132290185
601288,农业银行,银行,北京,5.55,2940.55,3247.94,2057358592.0,0.0,15322600.0,9877300.0,0.3,0.334,3.93,0.94,20100715,51510200.0,1.59,6.36,3.28,0.0,39.21,413743.0,0.872641509434
002120,韵达股份,仓储物流,浙江,37.68,0.97,12.17,722012.06,330626.06,236290.75,62106.13,0.51,0.614,3.6,12.84,20070306,253433.84,2.08,43.17,41.0,31.2,17.35,8295.0,0.872828353023
002470,金正大,农药化肥,山东,15.82,27.19,31.5,2110407.25,1333013.75,446434.19,113575.67,0.36,0.252,3.01,2.65,20100908,483221.66,1.53,18.07,2.06,17.08,6.37,61815.0,0.875484228002
002326,永太科技,化工原料,浙江,28.5,5.17,8.22,592494.69,251725.45,136528.19,101171.55,1.23,0.268,3.29,4.65,20091222,83749.32,1.02,32.55,99.11,27.21,17.89,78591.0,0.875576036866
300497,富祥股份,化学制药,江西,26.74,0.59,1.12,163996.75,103348.36,33090.55,42663.57,3.8,0.93,7.64,6.3,20151222,34777.44,3.1,30.52,17.0,39.75,21.31,16416.0,0.876146788991
600143,金发科技,塑料,广东,34.49,25.6,27.17,2103768.25,1183359.75,540521.31,348512.94,1.28,0.088,3.54,1.72,20040623,293722.53,1.08,39.36,-46.9,12.73,2.17,102411.0,0.876270325203
600377,宁沪高速,路桥,江苏,13.02,37.98,50.38,3846988.5,501064.44,173362.55,1042838.81,2.07,0.377,4.36,2.25,20010116,283186.44,0.56,14.85,21.79,55.63,40.69,23349.0,0.876767676768
600746,江苏索普,化工原料,江苏,29.47,3.05,3.06,73281.68,38460.51,13302.55,6207.23,0.2,0.197,1.63,7.13,19960918,9217.24,0.3,33.26,344.5,24.72,14.91,16639.0,0.886049308479
600741,华域汽车,汽车配件,上海,10.19,28.67,31.53,11418107.0,7226106.5,1509328.38,1269528.63,4.03,1.025,12.03,1.74,19960826,1837438.38,5.83,11.5,5.52,14.22,4.73,58714.0,0.886086956522
600015,华夏银行,银行,北京,6.09,128.23,128.23,242309792.0,0.0,1257300.0,2662500.0,2.08,0.7,10.82,0.86,20030912,5829200.0,4.55,6.87,0.1,0.0,29.5,108881.0,0.886462882096
603568,伟明环保,环境保护,浙江,31.39,1.31,6.87,359536.19,99159.71,9015.74,26304.63,0.38,0.358,3.08,7.31,20150528,106265.65,1.55,35.34,48.07,65.62,53.38,24948.0,0.888228636106
600486,扬农化工,农药化肥,江苏,22.77,3.1,3.1,631425.5,397320.75,184017.38,81536.68,2.63,0.817,11.54,3.22,20020425,211620.97,6.83,25.48,19.09,25.64,12.65,11452.0,0.893642072214
000404,华意压缩,专用机械,江西,21.83,6.93,6.96,950762.0,748560.06,138374.13,159312.63,2.29,0.22,4.56,1.74,19960619,85213.31,1.22,24.31,0.06,12.7,2.9,37245.0,0.897984368573
002215,诺 普 信,农药化肥,深圳,16.08,7.1,9.14,349376.06,199819.77,25381.57,29675.8,0.32,0.257,2.03,4.06,20080218,54351.38,0.59,17.79,1875.2,35.55,14.13,49732.0,0.903878583474
300165,天瑞仪器,电器仪表,江苏,43.96,3.05,4.62,197764.02,114018.47,16108.3,76782.93,1.66,0.091,3.37,2.39,20110125,27574.24,0.6,48.54,15.76,55.51,15.71,25440.0,0.905644829007
601918,新集能源,煤炭开采,安徽,40.13,25.91,25.91,3128455.25,261940.25,1522067.38,178900.02,0.69,0.059,1.85,2.58,20071219,-71280.93,-0.28,44.27,302.59,40.08,4.56,203982.0,0.906482945561
603339,四方冷链,专用机械,江苏,42.02,0.57,2.1,168938.97,146916.27,11653.3,54705.38,2.6,0.329,6.43,4.3,20160519,61620.41,2.93,46.21,38.79,32.19,15.72,26506.0,0.909326985501
600438,通威股份,饲料,四川,22.46,22.84,38.82,2426878.75,891988.88,936507.38,572776.38,1.48,0.204,3.13,2.93,20040302,231362.02,0.6,24.6,57.83,18.81,7.13,39348.0,0.913008130081
603313,梦百合,家居用品,江苏,31.64,0.6,2.4,208235.3,144002.56,47008.15,89032.56,3.71,0.471,6.2,4.81,20161013,29113.77,1.21,34.63,40.28,31.77,10.85,29099.0,0.913658677447
002478,常宝股份,普钢,江苏,39.43,6.04,8.0,391955.53,272452.5,97560.22,69161.5,0.86,0.077,3.33,1.83,20100921,88811.4,1.11,43.11,10.06,14.54,4.12,29862.0,0.91463697518
002295,精艺股份,铜,广东,44.01,1.75,2.52,173891.02,143129.98,16728.5,61966.41,2.46,0.149,4.41,2.97,20090929,22117.39,0.88,48.07,740.73,4.43,1.49,14562.0,0.915539837737
002450,康得新,化工原料,江苏,30.4,28.86,35.34,3115358.75,2590810.5,313452.91,670101.25,1.9,0.355,4.71,4.58,20100716,585947.69,1.66,33.16,35.32,37.85,20.74,81414.0,0.916767189385
000598,兴蓉环境,水务,四川,18.89,29.86,29.86,1766341.38,294922.22,610308.63,177996.69,0.6,0.152,3.09,1.85,19960529,425621.34,1.43,20.55,-3.54,41.0,26.07,178188.0,0.919221411192
002466,天齐锂业,小金属,四川,38.4,9.86,9.94,1239777.0,467386.81,147266.72,265366.56,2.67,0.94,5.55,12.87,20100831,244052.7,2.45,41.57,23.73,68.65,38.27,99032.0,0.923743083955
002320,海峡股份,水运,海南,28.2,2.07,5.08,380615.19,122929.61,240214.5,201856.23,3.97,0.346,6.94,2.81,20091216,76192.46,1.5,30.44,68.53,50.04,31.9,20000.0,0.92641261498
603885,吉祥航空,空运,上海,21.65,5.37,17.97,2043463.25,478721.19,1065153.38,324235.75,1.8,0.348,4.42,3.41,20150527,252738.2,1.41,23.35,-12.0,19.13,10.66,35666.0,0.927194860814
603369,今世缘,白酒,江苏,16.02,12.55,12.55,630355.44,424261.0,79342.85,74271.4,0.59,0.518,4.0,4.14,20140703,268849.66,2.14,17.24,22.29,70.68,36.0,33600.0,0.929234338747
002737,葵花药业,中成药,黑龙江,25.61,1.21,2.92,434778.34,255543.8,120483.11,114399.22,3.92,0.656,9.32,3.61,20141230,112171.1,3.84,27.46,15.3,58.36,9.79,35682.0,0.932629278951
600809,山西汾酒,白酒,山西,38.46,8.66,8.66,823410.63,556879.38,168102.22,24080.68,0.28,0.695,5.65,9.46,19940106,326070.06,3.77,41.18,67.63,71.08,17.59,32145.0,0.933948518698
002789,建艺集团,装修装饰,深圳,44.13,0.37,0.81,363515.0,271871.84,4350.72,61053.11,7.52,0.543,13.75,3.48,20160311,36950.51,4.55,47.18,11.35,11.06,3.35,16199.0,0.935353963544
300055,万邦达,环境保护,北京,38.26,8.65,8.65,748382.38,370083.47,62580.73,360866.66,4.17,0.238,6.57,2.77,20100226,115088.17,1.33,40.71,45.65,27.02,19.8,69240.0,0.93981822648
002337,赛象科技,化工机械,天津,38.71,5.77,5.89,173589.86,127616.32,22521.45,38366.12,0.65,0.079,2.05,2.99,20100115,16777.81,0.29,41.06,295.06,44.25,26.32,79106.0,0.942766682903
300418,昆仑万维,互联网,北京,39.35,4.45,11.59,740283.19,208317.98,2702.05,146218.81,1.26,0.332,3.41,7.65,20150121,156641.84,1.35,41.73,57.52,78.0,22.12,75194.0,0.94296669063
601231,环旭电子,元器件,上海,28.41,21.76,21.76,1456774.38,1231346.25,161181.16,161566.86,0.74,0.256,3.63,4.01,20120220,379069.44,1.74,29.88,110.02,11.48,4.31,21557.0,0.950803212851
300296,利亚德,半导体,北京,42.93,9.75,16.29,1115090.5,675269.75,71889.21,159707.06,0.98,0.228,2.92,6.71,20120315,146229.8,0.9,45.09,102.04,40.39,14.76,21195.0,0.952095808383
603416,信捷电气,电气设备,江苏,38.42,0.35,1.41,102094.75,85718.61,5565.76,36960.89,2.63,0.455,6.2,5.64,20161221,32554.18,2.32,40.3,50.94,43.99,28.8,11014.0,0.953349875931
002003,伟星股份,服饰,浙江,19.66,4.7,5.83,295282.53,142151.63,98098.18,85399.65,1.46,0.28,3.72,2.95,20040625,60167.82,1.03,20.6,21.71,42.13,13.88,21939.0,0.954368932039
002636,金安国纪,元器件,上海,23.66,2.46,7.28,328445.13,235956.84,78266.46,19133.28,0.26,0.36,2.67,6.37,20111125,97068.24,1.33,24.76,203.21,27.57,15.75,51055.0,0.955573505654
300244,迪安诊断,医疗保健,浙江,40.91,3.42,5.51,625115.25,275342.13,59249.36,86007.34,1.56,0.329,3.86,6.96,20110719,84653.46,1.54,42.43,33.59,33.64,7.81,27095.0,0.964176290361
002619,艾格拉斯,互联网,浙江,44.11,6.12,16.42,402141.19,157582.7,188.88,151755.97,0.92,0.08,2.46,2.59,20110929,56284.56,0.34,45.13,82.77,70.77,39.44,46277.0,0.977398626191
600673,东阳光科,铝,广东,43.18,24.57,24.69,1261203.63,516976.34,411962.03,14282.59,0.06,0.084,1.57,4.65,19930917,116395.9,0.47,44.05,484.85,18.34,6.03,100919.0,0.980249716232
600477,杭萧钢构,钢加工,浙江,24.91,12.57,13.74,608255.94,479287.66,67324.21,9442.7,0.07,0.261,1.79,7.24,20031110,85729.68,0.62,25.39,61.93,32.69,16.82,51180.0,0.98109491926
300082,奥克股份,化工原料,辽宁,33.04,6.74,6.81,551669.69,286833.56,188638.84,169626.77,2.49,0.118,4.02,1.94,20100520,25691.73,0.38,33.56,151.53,7.58,3.38,28691.0,0.984505363528
600643,爱建集团,多元金融,上海,27.44,14.34,14.37,1614792.88,361839.56,47907.46,255416.84,1.78,0.25,4.7,2.92,19930426,233888.45,1.63,27.82,15.16,36.14,138.8,66915.0,0.986340762042
002756,永兴特钢,特种钢,浙江,30.47,1.4,3.6,369425.63,243027.22,48828.12,82600.57,2.29,0.463,8.85,3.19,20150515,177511.3,4.93,30.87,25.84,13.91,8.51,14084.0,0.987042436022
300058,蓝色光标,广告包装,北京,28.37,15.7,22.13,1887330.38,1017770.69,12785.92,354621.09,1.6,0.136,3.4,2.27,20100226,187854.48,0.85,28.72,-14.34,21.31,4.54,68373.0,0.987813370474
300443,金雷风电,专用机械,山东,27.92,1.28,2.38,169449.09,111000.11,41712.14,68372.13,2.87,0.408,6.59,3.46,20150422,58416.93,2.45,28.19,11.57,42.59,28.95,18115.0,0.990422135509
603025,大豪科技,电脑设备,北京,38.05,0.51,4.51,168063.27,136273.52,13430.7,46907.05,1.04,0.4,3.35,8.95,20150422,45436.71,1.01,38.31,46.04,53.05,36.43,23570.0,0.993213260245
000813,德展健康,化学制药,新疆,21.58,5.89,22.41,439381.09,374186.56,30910.94,71024.11,0.32,0.191,1.87,4.41,19980519,249911.75,1.11,21.72,27.92,85.8,53.74,24777.0,0.993554327808
002482,广田集团,装修装饰,深圳,32.22,13.1,15.37,1573762.13,1334446.38,34833.8,231691.45,1.51,0.14,4.06,2.22,20100929,211467.05,1.38,32.42,31.9,12.07,4.16,24500.0,0.993830968538
002277,友阿股份,百货,湖南,17.86,14.17,14.17,1263607.25,552288.38,204470.25,127152.15,0.9,0.19,3.62,1.87,20090717,213153.8,1.5,17.85,28.68,20.17,7.19,58456.0,1.00056022409
603323,吴江银行,银行,江苏,19.15,1.45,14.48,8466360.0,0.0,70695.5,161189.91,1.11,0.302,5.61,2.06,20161129,100696.2,0.7,19.1,11.8,0.0,32.09,33120.0,1.00261780105
002827,高争民爆,化工原料,西藏,45.87,0.46,1.84,84932.13,43901.76,26740.73,37072.05,2.01,0.304,4.1,6.79,20161209,15892.61,0.86,45.68,34.99,53.0,25.95,22514.0,1.00415936953
002536,西泵股份,汽车配件,河南,27.69,3.09,3.34,292517.63,141165.31,119696.45,109457.6,3.28,0.283,5.7,2.76,20110111,42625.3,1.28,27.56,82.6,26.38,7.77,36699.0,1.00471698113
603579,荣泰健康,医疗保健,上海,39.12,0.18,0.7,187199.88,148096.63,18126.14,80194.18,11.46,1.66,17.93,6.94,20170111,35667.35,5.1,38.91,10.76,39.29,13.54,8105.0,1.00539707016
